ISO3,Time,ecnm,decnm,yng,old,dyng,dold
AFG,1950,,,0.41034827792039896,0.028430345693392416,-0.00019663846556683406,9.18105402066896e-5
AFG,1951,,,0.41015163945483213,0.028522156233599105,-8.691407970662368e-6,3.490170480308086e-5
AFG,1952,,,0.41014294804686147,0.028557057938402186,7.376961755861666e-5,1.6414529744362277e-5
AFG,1953,,,0.4102167176644201,0.02857347246814655,0.00031567187686487586,1.624857459159995e-5
AFG,1954,,,0.41053238954128496,0.02858972104273815,0.0006357605659935706,-2.1782764108697894e-5
AFG,1955,,,0.41116815010727853,0.02856793827862945,0.0009136946394209255,-2.855457685158394e-5
AFG,1956,,,0.41208184474669945,0.028539383701777866,0.0010357967167075044,-3.06217309711497e-5
AFG,1957,,,0.41311764146340696,0.028508761970806717,0.0010318945319745532,-2.4218678173766606e-5
AFG,1958,,,0.4141495359953815,0.02848454329263295,0.0009277600285862997,2.6822402197368422e-6
AFG,1959,,,0.4150772960239678,0.028487225532852687,0.0008352314821116757,-9.02276349985312e-5
AFG,1960,0.19021441732805328,-0.01481287894768446,0.4159125275060795,0.028396997897854156,0.0007120089853932532,-0.00013216976139281827
AFG,1961,0.17540153838036882,-0.011427689908444505,0.41662453649147274,0.028264828136461338,0.0006505498655972608,-0.00017444812930584447
AFG,1962,0.1639738484719243,0.07330350329933516,0.41727508635707,0.028090380007155493,0.0008247099456988871,-0.00019764370010229987
AFG,1963,0.23727735177125947,0.06224171913471749,0.4180997963027689,0.027892736307053193,0.0014922214470914352,-0.00020396573903951054
AFG,1964,0.29951907090597696,0.04711986143615815,0.4195920177498603,0.027688770568013683,0.0019822160318418436,-0.00019682166530612943
AFG,1965,0.3466389323421351,0.077708293401475,0.42157423378170217,0.027491948902707553,0.00309917825845224,-0.00019673588215325666
AFG,1966,0.4243472257436101,-0.008872987330664994,0.4246734120401544,0.027295213020554297,0.003022023241177063,-0.0001581064969746332
AFG,1967,0.4154742384129451,-0.07575309205285247,0.42769543528133147,0.027137106523579663,0.0029506102659815903,-0.0001483663641399756
AFG,1968,0.33972114636009265,-0.003698171587949939,0.43064604554731306,0.026988740159439688,0.002841905327419625,-0.00013592162423796406
AFG,1969,0.3360229747721427,0.036801102295871246,0.4334879508747327,0.026852818535201724,0.0027793253367486837,-0.00014568628838279238
AFG,1970,0.37282407706801396,-0.002814331512824786,0.43626727621148137,0.02670713224681893,0.002618590834942147,-0.0001519502851025055
AFG,1971,0.3700097455551892,-0.04557604264137777,0.4388858670464235,0.026555181961716426,0.0025014992695844285,-0.00011745522994209209
AFG,1972,0.3244337029138114,-0.007554820936513884,0.44138736631600795,0.026437726731774334,0.002405464042736727,-0.00014221639910752537
AFG,1973,0.3168788819772975,-0.060402652067701124,0.44379283035874467,0.02629551033266681,0.0023388297879772257,-0.0001389612024292261
AFG,1974,0.2564762299095964,0.0015993294399686553,0.4461316601467219,0.026156549130237582,0.0022787669178022663,-0.00011119049080702756
AFG,1975,0.25807555934956505,-0.00924636373427215,0.44841042706452416,0.026045358639430555,0.002152229126092531,-9.261112380356401e-5
AFG,1976,0.2488291956152929,0.04906503316255548,0.4505626561906167,0.02595274751562699,0.002048949001467959,-5.1995451915119034e-5
AFG,1977,0.2978942287778484,0.015812964265336737,0.45261160519208465,0.02590075206371187,0.0020488616711448193,-0.00011053370890588138
AFG,1978,0.3137071930431851,0.008999714974225526,0.4546604668632295,0.02579021835480599,0.002033603314566035,-0.00016439029598918492
AFG,1979,0.32270690801741064,-0.012950377387672074,0.4566940701777955,0.025625828058816805,0.0020681919106891322,-0.0002494255367834694
AFG,1980,0.30975653062973857,0.0028167394778656485,0.45876226208848464,0.025376402522033336,0.0020016223074481587,-0.0002712009893076246
AFG,1981,,,0.4607638843959328,0.02510520153272571,0.0019288191457965675,-0.0002730354613434613
