행정구역,성별,연령별,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년
충청북도,남자,35세,12766.5,13002,12874,13214.5,13843.5,13537,13124,12892,12814,12870,12032.5,11387.5,11301,11001,11320.5,11854.5,11876,12022.5,11480,10483,9896,9645
충청북도,남자,36세,11993.5,12763.5,12949.5,12831.5,13208.5,13850.5,13530.5,13159.5,12993.5,12923.5,12985,12146,11424,11332.5,11010.5,11331,11894,11927,12068.5,11538,10521,9876.5
충청북도,남자,37세,12929,12012,12704,12873.5,12839.5,13229,13860,13655.5,13336.5,13120.5,13024,13115,12196,11468.5,11363.5,11054,11370,11932.5,11985.5,12123.5,11563,10564
충청북도,남자,38세,14804.5,12885.5,11928,12604,12857,12860.5,13269.5,13924.5,13733.5,13433,13219.5,13147,13140.5,12211.5,11468,11376,11057.5,11334.5,11954.5,12041,12121.5,11573
충청북도,남자,39세,14451.5,14728.5,12780.5,11848,12584,12867,12905,13369,14036.5,13835,13534.5,13336,13161.5,13194,12256.5,11487.5,11386,11052,11378,12000.5,12057,12166
충청북도,남자,40세,13370.5,14400.5,14630.5,12709,11804,12574.5,12911,13003.5,13483.5,14126.5,13906,13620.5,13357.5,13219,13224.5,12272,11524,11415.5,11063.5,11360,12006.5,12096.5
충청북도,남자,41세,12900,13320.5,14365.5,14578,12657.5,11819,12636,13011.5,13122.5,13581.5,14205,14018.5,13671.5,13407,13254.5,13238.5,12307,11562.5,11470,11137.5,11437,12071.5
충청북도,남자,42세,12777.5,12868.5,13253.5,14285.5,14515.5,12646,11816.5,12682.5,13120.5,13211.5,13625,14278.5,14049.5,13712.5,13419,13236.5,13238,12338.5,11583.5,11487,11175,11483
충청북도,남자,43세,12131.5,12700,12787,13187,14207,14486,12689,11861.5,12740.5,13170.5,13242.5,13696.5,14298,14123.5,13754.5,13379,13198,13230.5,12378,11646,11532.5,11208.5
충청북도,남자,44세,11294,12090,12655.5,12744,13152,14221.5,14515.5,12700,11921,12813,13221,13315.5,13714.5,14315,14118.5,13778.5,13436,13246,13260,12394.5,11673.5,11539
충청북도,남자,45세,10341,11228,12022,12571.5,12709,13160,14274,14589,12756,11971,12849,13254.5,13288,13753.5,14344,14116.5,13781,13454.5,13279,13310,12425.5,11666
충청북도,남자,46세,9076.5,10290,11184.5,11982.5,12549,12670.5,13135.5,14304,14675,12852,12025,12927,13277.5,13331.5,13761,14339.5,14133,13828.5,13520,13354,13350.5,12411.5
충청북도,남자,47세,9098,9043,10240.5,11125.5,11938,12526.5,12686,13207,14377,14719.5,12916.5,12114,12937.5,13337,13398.5,13784,14333.5,14135.5,13879,13596,13397.5,13381.5
충청북도,남자,48세,8050,9049,9002.5,10211.5,11105,11919,12537.5,12742,13274.5,14450.5,14781,12976.5,12139.5,12992,13357,13388,13784,14361,14149.5,13895.5,13627.5,13456.5
충청북도,남자,49세,6558,8009,9007.5,8993,10211.5,11104.5,11920.5,12573,12812.5,13334.5,14474.5,14836,13001.5,12180.5,13040.5,13399.5,13411.5,13824,14414.5,14170,13875.5,13648
충청북도,남자,50세,6789.5,6543.5,8004,8965,8932.5,10168.5,11088.5,11943,12632,12874,13390.5,14529.5,14792.5,13012.5,12221.5,13059.5,13432,13453,13863.5,14479.5,14220.5,13939
충청북도,남자,51세,6974,6751.5,6495.5,7992.5,8953.5,8899,10152.5,11110,11982,12658,12887,13418,14514.5,14839.5,13061,12269,13099,13479.5,13531.5,13914,14508.5,14260.5
충청북도,남자,52세,7056.5,6938,6725.5,6458.5,7938,8928,8912,10193.5,11156,12045,12733,12957,13440,14557,14864,13075.5,12288,13151,13534.5,13564.5,13991,14613
충청북도,남자,53세,6424.5,7028,6899.5,6677.5,6409.5,7912.5,8934,8947,10259,11192,12066,12785.5,12944.5,13488.5,14626,14922,13143.5,12365.5,13227,13584,13605.5,14037.5
충청북도,남자,54세,5674.5,6355.5,6963.5,6840.5,6637,6407.5,7911,8912,8944.5,10261.5,11189.5,12091,12761,12971,13525,14667.5,15016.5,13239,12391.5,13283,13666,13641
충청북도,남자,55세,5766.5,5635.5,6314.5,6932.5,6804.5,6604,6384,7911,8952,8989.5,10301.5,11232,12069,12772,12991.5,13570.5,14726,15082.5,13317.5,12479,13371,13729.5
충청북도,남자,56세,6023.5,5727,5607,6287.5,6914,6819,6624,6407,7948.5,8983,9013.5,10321,11197.5,12093,12775.5,13021,13655.5,14804,15153.5,13360.5,12513.5,13447
충청북도,남자,57세,7233,5972,5684.5,5554,6251,6911,6814.5,6626.5,6424.5,7968,8994.5,9043,10296,11201.5,12119.5,12812.5,13091,13754,14860,15207,13433.5,12583.5
충청북도,남자,58세,7545.5,7145.5,5907,5634,5539.5,6257.5,6919.5,6813.5,6645,6443.5,7972.5,9017,9027,10342,11236.5,12130.5,12857.5,13150,13813,14951.5,15288,13500
충청북도,남자,59세,6546.5,7444.5,7041.5,5850.5,5607,5515.5,6248,6922.5,6833.5,6660.5,6447.5,7981.5,9004,9071.5,10399.5,11298,12184.5,12905,13181,13830,14969,15343
충청북도,남자,60세,6568,6461.5,7359,6954.5,5804,5572,5496,6254,6942,6842,6650.5,6449,7960,9022.5,9095.5,10447,11360,12266.5,12971,13204,13897.5,15094.5
충청북도,남자,61세,6557,6488,6360,7274,6887,5738.5,5559.5,5517.5,6240,6919.5,6856,6693.5,6448.5,7971,9053,9132,10481.5,11420,12359,13044,13267,14002
충청북도,남자,62세,6252.5,6477,6402,6270.5,7186,6825,5710.5,5529.5,5508.5,6236,6910.5,6880.5,6679.5,6438.5,7978,9064,9160,10514,11471,12411,13067,13338
충청북도,남자,63세,6212.5,6142,6354,6309,6183,7095.5,6771.5,5677.5,5502.5,5484,6220.5,6933.5,6857,6653.5,6415,7968,9092.5,9202.5,10558,11478.5,12431,13130
충청북도,남자,64세,6015,6106,6031,6242.5,6227.5,6103.5,7026.5,6731.5,5644,5475,5454.5,6208.5,6908.5,6844.5,6624.5,6388,7973,9125.5,9209.5,10540,11464,12414.5
충청북도,남자,65세,5540,5875,5972.5,5905,6140,6139,6010,6921.5,6658,5615,5456,5429,6110,6864,6833.5,6605,6363.5,7967.5,9122.5,9184,10541.5,11483
충청북도,남자,66세,4860,5428,5730,5816.5,5774.5,6027,6043.5,5927.5,6857.5,6606.5,5578.5,5438.5,5371.5,6090.5,6838,6817.5,6593.5,6338.5,7924.5,9060.5,9154.5,10543
충청북도,남자,67세,4238,4759,5299,5588.5,5672.5,5654.5,5917.5,5921,5839.5,6789.5,6523,5505.5,5372,5334,6050,6802.5,6792.5,6562,6300,7872,9024.5,9156
충청북도,남자,68세,3561,4111,4610,5153,5457.5,5533,5526,5804.5,5804,5717,6677.5,6463.5,5426.5,5300.5,5282,5996,6737.5,6742.5,6519.5,6262,7825,8972
충청북도,남자,69세,3205.5,3477,4002.5,4469.5,5012,5322,5404.5,5405,5693,5693.5,5604.5,6569.5,6332.5,5357,5245,5227,5953,6708.5,6700,6474.5,6224,7788.5
충청북도,남자,70세,3182,3101.5,3363.5,3892.5,4348,4843,5147.5,5257,5284,5577,5578,5520,6445.5,6227.5,5285.5,5174,5160,5892,6633.5,6645,6429,6184.5
충청북도,남자,71세,2982.5,3051,2977,3224,3751,4205,4688.5,5000.5,5104.5,5139,5454,5459,5351,6295,6097,5176,5084,5105,5836,6553,6575,6357
충청북도,남자,72세,2723.5,2858.5,2902,2833,3100.5,3619,4065,4547,4849,4953,5006.5,5332.5,5308.5,5234,6150,5973,5081.5,4987.5,5011,5720.5,6408.5,6454.5
충청북도,남자,73세,2432.5,2586.5,2712.5,2763,2711.5,2995.5,3492.5,3910,4388,4679.5,4791,4846,5134.5,5151.5,5079,5989.5,5837.5,4992,4904,4912,5614.5,6295.5
충청북도,남자,74세,2270,2296.5,2452.5,2575.5,2635,2593.5,2861,3348.5,3768,4221.5,4490.5,4600.5,4640,4970.5,4994,4935.5,5825,5680.5,4864,4770,4792.5,5503.5
충청북도,남자,75세,2164,2126,2170,2311,2419,2490.5,2475.5,2749.5,3205.5,3608.5,4072,4325.5,4379.5,4459,4790,4825,4787,5650,5519.5,4728.5,4637.5,4676
충청북도,남자,76세,1997.5,2030,1983.5,2020,2182.5,2296.5,2364,2346,2595.5,3056.5,3449.5,3900,4117,4198,4268.5,4602,4663.5,4622.5,5472,5352,4586.5,4505
충청북도,남자,77세,1909.5,1817.5,1874,1852,1881.5,2026.5,2146.5,2228.5,2212,2456.5,2901,3286.5,3696,3928,4017.5,4087.5,4419.5,4487.5,4448,5256.5,5156.5,4453.5
충청북도,남자,78세,1737.5,1760.5,1683.5,1730.5,1721,1764,1902,2008.5,2085,2071.5,2309.5,2740,3076.5,3476,3721,3818.5,3882,4213.5,4282.5,4258,5044.5,4958
충청북도,남자,79세,1367,1575.5,1600.5,1533,1593,1601.5,1648.5,1787,1882.5,1948.5,1951.5,2172.5,2549.5,2885,3278.5,3515.5,3600.5,3674,3994.5,4055.5,4059,4827.5
충청북도,남자,80세,1185,1241.5,1422.5,1441.5,1380,1445.5,1464,1524,1669.5,1737,1789.5,1794,1994,2368.5,2689,3066.5,3294,3376.5,3459.5,3773.5,3827,3849
충청북도,남자,81세,1039,1054,1110,1290,1315,1254.5,1316.5,1336.5,1387,1513.5,1577,1644.5,1650.5,1831.5,2184.5,2497.5,2853.5,3063.5,3152,3246.5,3545.5,3607
충청북도,남자,82세,892.5,914.5,923.5,980,1163.5,1195.5,1131,1188.5,1209.5,1253,1366.5,1430,1494.5,1512.5,1686,2018.5,2315.5,2637,2831.5,2941.5,3049,3314.5
충청북도,남자,83세,780.5,772.5,788,807.5,872.5,1035,1060,1000.5,1054.5,1094,1134,1227,1288.5,1354,1362,1530.5,1848.5,2120.5,2418.5,2614,2737,2836
충청북도,남자,84세,633.5,672.5,657,678.5,715,773,910.5,931,887,926.5,966.5,1017,1091,1161,1220.5,1231.5,1394.5,1689.5,1937.5,2208.5,2381.5,2515.5
충청북도,남자,85세,476.5,536,576,565,588.5,616,669.5,786.5,798.5,772,813,856.5,895.5,972.5,1034,1074,1085.5,1245.5,1518.5,1733.5,1974.5,2139.5
충청북도,남자,86세,412.5,400,457.5,490,479.5,499.5,526.5,583.5,680,686.5,672.5,709,735,772.5,851.5,910.5,951.5,973,1110,1331,1524.5,1767.5
충청북도,남자,87세,360,346.5,329.5,379.5,403,393,414.5,438,485,563.5,586.5,577,590.5,630,675.5,742.5,797.5,825.5,834,967,1159,1333
충청북도,남자,88세,249,292,285.5,266,311,334,323,339,362.5,406,468,491,482.5,505,543,576.5,637,676.5,699.5,730,869,1031.5
충청북도,남자,89세,169.5,189.5,234.5,231.5,211,250,268,264.5,285,307,337.5,384.5,396.5,393,411.5,439,478,530.5,564.5,590,615.5,731
충청북도,남자,90세,145.5,141,153,185,182.5,174,197.5,207,209,229,247.5,270,310.5,323,318.5,343.5,365.5,398,446,481.5,507.5,523
충청북도,남자,91세,100.5,112.5,104,114,145,147.5,142.5,154,162.5,171,182,194,214.5,259,274,263.5,276.5,291.5,323,376,407,421
충청북도,남자,92세,78.5,80.5,91,78.5,82.5,114,121.5,114,119,130.5,134,138,155,173,211.5,228.5,216,223.5,237,269,313,335
충청북도,남자,93세,55.5,58.5,62,68.5,59,61,83,90,88.5,89.5,96.5,106.5,109,112.5,127.5,159.5,178,176.5,181,188.5,215,252.5
충청북도,남자,94세,27,39.5,46.5,45.5,49.5,42.5,48.5,69.5,72.5,68,68,72.5,77.5,80,84.5,95.5,121.5,134,132,135.5,137,157
충청북도,남자,95세,16.5,17,28.5,33.5,31.5,36.5,34.5,36,50.5,53.5,47.5,49.5,51.5,52.5,58,63,72.5,95,103.5,100.5,104.5,102.5
충청북도,남자,96세,14,13,12.5,21.5,24.5,23.5,26,23,24.5,37.5,40.5,34,32,33.5,33.5,35.5,45,56,72,75,72,78
충청북도,남자,97세,6.5,8,6.5,8.5,17,19.5,19,21.5,17,17,27.5,29.5,24,23,21,18,27,35.5,39.5,56,58.5,54.5
충청북도,남자,98세,2.5,4,6.5,6,5.5,10,11.5,12.5,12.5,7,10,20.5,20,13.5,14.5,13,11.5,19.5,24.5,28,44,45
충청북도,남자,99세,2.5,2,2.5,3,3,3.5,6,7,9,8.5,3.5,7,13,12.5,10,7.5,7,9,14,16.5,21,32.5
충청북도,여자,0세,8823,8346.5,7381.5,6790,6594.5,6278.5,6135.5,6588,6783,6525.5,6658,6931,7029,6800.5,6458.5,6455.5,6251,5699,5218.5,4690,4206,4023.5
충청북도,여자,1세,9425.5,9184.5,8693.5,7700,7092.5,6866,6547.5,6474.5,6956,7090.5,6786.5,6932,7167,7264,6990.5,6630,6609,6390.5,5889,5417,4872.5,4378
충청북도,여자,2세,10005,9381.5,9173.5,8740,7745,7094,6918,6626.5,6541.5,7023.5,7149.5,6864.5,6967,7227.5,7315.5,6996,6652,6631,6398,5909.5,5422,4855.5
충청북도,여자,3세,10290,9995.5,9361,9189.5,8768.5,7766,7171,7031,6724,6595.5,7059.5,7202.5,6884.5,6972.5,7207,7320,7021,6667.5,6638.5,6410.5,5910.5,5421
충청북도,여자,4세,10285,10296,9976,9370,9176,8771.5,7797.5,7253.5,7117,6780,6652,7124.5,7236,6894,6967,7184.5,7292,7028,6671,6659.5,6425.5,5900
충청북도,여자,5세,10418.5,10330,10347,10043.5,9404.5,9178,8823,7874.5,7315.5,7166.5,6791.5,6685.5,7138,7261.5,6906.5,6937.5,7169,7308,7043,6684.5,6680,6446.5
충청북도,여자,6세,10439.5,10363.5,10296,10350,10046,9426,9236.5,8866.5,7929.5,7353.5,7171,6838.5,6709,7139.5,7239.5,6876.5,6928.5,7169.5,7295,7024.5,6664.5,6664.5
충청북도,여자,7세,10524,10405,10350.5,10321.5,10347,10042.5,9444.5,9294.5,8921.5,7961.5,7375.5,7211,6851,6708,7131,7200.5,6846,6930.5,7172,7317,7049.5,6680.5
충청북도,여자,8세,10338.5,10501.5,10377.5,10356.5,10325,10325.5,10048,9493,9351.5,8976.5,7993,7394,7208,6861.5,6697,7110,7197,6854.5,6954,7187.5,7306,7071.5
충청북도,여자,9세,9660.5,10290.5,10432,10331.5,10332.5,10301.5,10324,10084.5,9530,9385,9008.5,8031.5,7385.5,7200,6836,6659.5,7097.5,7199.5,6857,6978,7210,7317.5
충청북도,여자,10세,9200,9644,10249,10367,10291,10327.5,10289.5,10292,10086,9562,9406,9016,8026.5,7417.5,7178,6785.5,6636,7083.5,7192.5,6862.5,6995,7231
충청북도,여자,11세,9249.5,9159,9575,10181,10355,10298.5,10331.5,10319.5,10339.5,10104.5,9561.5,9423.5,9018.5,8021.5,7385,7145.5,6770.5,6632,7073,7187,6877.5,7013.5
충청북도,여자,12세,9509,9203.5,9118,9542,10150,10336.5,10277,10312.5,10313.5,10352,10122,9596.5,9445,9051,8001.5,7332.5,7110.5,6763.5,6633.5,7085,7191,6863
충청북도,여자,13세,9639.5,9467,9157,9062.5,9493,10120.5,10338.5,10297,10317,10315,10365.5,10142.5,9578,9441,9036.5,7980,7317.5,7110.5,6750.5,6635,7117.5,7220.5
충청북도,여자,14세,9929.5,9596,9423.5,9124,9016.5,9462.5,10100.5,10322,10295,10315.5,10297.5,10361,10132,9584,9423.5,8986.5,7926.5,7298.5,7115,6765.5,6643.5,7124.5
충청북도,여자,15세,10312,9886.5,9537.5,9357,9077.5,8997.5,9463.5,10119.5,10335.5,10269.5,10287,10278,10299,10091,9549,9389,8963.5,7918.5,7280.5,7087.5,6748,6624.5
충청북도,여자,16세,11132,10237.5,9822,9492.5,9311.5,9036.5,8970,9455,10113.5,10321.5,10269.5,10303,10264,10313,10089.5,9532.5,9389,8970.5,7916,7273,7088,6764.5
충청북도,여자,17세,12501,11067,10207.5,9837.5,9471,9273,9022.5,8970,9451.5,10114,10309,10263,10277.5,10281,10321,10059,9510,9371,8940.5,7902,7270,7093.5
충청북도,여자,18세,13081,12550.5,11167.5,10291,9755.5,9357.5,9224,9011.5,8985,9408.5,10052.5,10280,10191.5,10245.5,10248,10298.5,10051,9526,9377,8936.5,7919.5,7281
충청북도,여자,19세,13073,13215,12727,11166,10119.5,9571.5,9250.5,9164,9021,8892.5,9277.5,9947,10061.5,10038,10192,10193.5,10212,10045.5,9478,9292,8847.5,7742
충청북도,여자,20세,13156,13057.5,13100,12528,10996,9977,9481,9172.5,9113,8952,8841.5,9221.5,9815.5,9966,9970,10166,10116.5,10109,9919.5,9339,9126,8590
충청북도,여자,21세,12279,12895.5,12726,12689.5,12099.5,10639,9728.5,9346.5,9078,8983,8852.5,8774,9079,9719.5,9933,9908,10039.5,10003,9978.5,9713,9060.5,8786.5
충청북도,여자,22세,11867,11874.5,12430.5,12220,12147,11545,10208,9474,9149,8898,8815,8683.5,8574.5,8928.5,9560,9759,9734.5,9825.5,9730,9646,9345,8693
충청북도,여자,23세,11889.5,11344.5,11330,11855,11629.5,11607,11083,9860,9198.5,8853.5,8600,8563,8411,8323.5,8655,9270.5,9484,9392,9452.5,9306,9116.5,8791.5
충청북도,여자,24세,11706.5,11406,10827.5,10834,11418.5,11283,11234.5,10810,9728.5,9038,8663.5,8450.5,8390.5,8259.5,8158,8489,9037,9190.5,9083.5,9079,8916.5,8754.5
충청북도,여자,25세,12123,11278.5,10963.5,10402.5,10501,11092.5,10937.5,11046,10723,9598,8910,8559,8300,8271.5,8135,8081,8397,8824,8939,8841.5,8847,8728.5
충청북도,여자,26세,12647,11731,10896.5,10593,10096,10233.5,10867,10816,10993.5,10612.5,9478.5,8840,8450.5,8191,8159,8063.5,7970.5,8231,8685,8794.5,8718,8788
충청북도,여자,27세,12330.5,12457,11452.5,10595.5,10377,9881.5,10040,10792,10816.5,10974,10598,9485.5,8777,8403.5,8149.5,8131,8051.5,7924,8136.5,8546,8677,8695
충청북도,여자,28세,12177.5,12161,12194,11243,10443,10209.5,9779,10013,10801,10836.5,10977.5,10617.5,9435,8747,8406,8150.5,8122.5,8049.5,7897,8086,8489,8623
충청북도,여자,29세,12449,12082.5,12001.5,12074.5,11174,10321.5,10123,9774,10068,10841.5,10846,11036,10604.5,9415,8727.5,8426.5,8201.5,8106.5,7986.5,7859,8102.5,8524
충청북도,여자,30세,12924,12368.5,11984.5,11891.5,11935,11088,10352,10232,9873.5,10096,10889,10960.5,11067.5,10658,9472,8721,8402,8174.5,8081,7999,7881,8122
충청북도,여자,31세,13658.5,12826.5,12284,11936,11830.5,11896,11109,10435,10336,9948,10160,10992,10998,11085,10633,9427,8716,8407.5,8167.5,8066.5,7931,7849.5
충청북도,여자,32세,13127,13605.5,12737,12215.5,11877,11775.5,11950.5,11201.5,10517,10419.5,9995,10247,11039,11033.5,11143,10665.5,9451,8732,8426.5,8217,8109.5,7980.5
충청북도,여자,33세,12076.5,13115.5,13554,12733,12183.5,11867,11856,12046,11318.5,10615.5,10445.5,10038.5,10294.5,11084,11031,11163,10708.5,9508.5,8803,8448.5,8209,8105.5
충청북도,여자,34세,11928,12064.5,13110,13548.5,12743.5,12192,11844,11927,12160.5,11371.5,10651.5,10554.5,10109.5,10330,11120,11048,11149.5,10716,9530.5,8836,8503.5,8283
충청북도,여자,35세,11913.5,11930.5,11987,13028,13489,12708,12204.5,11909,12015.5,12260,11487.5,10798,10617,10154,10376.5,11145.5,11099,11220.5,10756,9564.5,8857,8525
충청북도,여자,36세,10964.5,11846,11834,11934,13013.5,13499,12728,12274.5,12011.5,12097,12319.5,11543.5,10802,10641,10163,10355.5,11150.5,11119,11197.5,10757,9604.5,8912
충청북도,여자,37세,11624.5,10934,11789.5,11771.5,11919,13020,13524,12832.5,12390.5,12082.5,12183.5,12459,11614.5,10859.5,10666.5,10158,10344.5,11150.5,11133,11256.5,10806,9614
충청북도,여자,38세,13419.5,11595,10890.5,11758,11725.5,11873.5,13028.5,13541.5,12873,12458,12158,12276.5,12494.5,11666.5,10863,10653.5,10159,10330.5,11157,11157,11291,10856
충청북도,여자,39세,13607.5,13369.5,11499,10825.5,11727.5,11721.5,11895.5,13095.5,13668.5,12974,12521,12249,12273.5,12500.5,11677.5,10853.5,10663,10184.5,10349,11183.5,11206,11316
충청북도,여자,40세,12790,13550.5,13293,11449,10796,11718,11763.5,11977,13196.5,13735.5,13019.5,12605.5,12262.5,12299,12511.5,11641.5,10834,10691,10245,10414,11231.5,11254
충청북도,여자,41세,11852,12742.5,13528,13242,11392.5,10796.5,11737.5,11796.5,12012,13211.5,13770,13102.5,12654,12312,12287,12474,11633,10863,10730.5,10297,10480,11263.5
충청북도,여자,42세,11467,11838.5,12701,13448.5,13160.5,11352,10793.5,11789,11853.5,12068,13254,13808.5,13077.5,12639.5,12310.5,12283.5,12492,11652,10890.5,10754,10299,10515.5
충청북도,여자,43세,10998,11431.5,11795.5,12658.5,13402,13141.5,11383,10831,11829,11901,12082,13263,13810.5,13115,12637,12298,12289.5,12497.5,11671,10924,10791.5,10342
충청북도,여자,44세,10479,10996.5,11450,11803.5,12660.5,13413.5,13162,11441,10939.5,11913,11944.5,12180,13294,13862,13162.5,12650.5,12322,12326,12520.5,11704.5,10967,10828.5
충청북도,여자,45세,9908,10469,10974.5,11426.5,11766,12614,13432,13242.5,11508.5,10973,11955.5,12038,12218.5,13356,13906,13181,12661.5,12336,12335.5,12544,11724,10969
충청북도,여자,46세,8611.5,9921,10485,10965,11409.5,11766.5,12664.5,13541,13350.5,11588.5,11043.5,12052.5,12085,12278.5,13384.5,13895.5,13190.5,12703,12382.5,12369.5,12559,11770.5
충청북도,여자,47세,8661.5,8622,9906.5,10470,10932,11393.5,11806,12705.5,13612.5,13443.5,11636,11081.5,12069,12147,12300,13366,13928,13245,12719,12416,12420.5,12606
충청북도,여자,48세,7806,8676,8595,9882.5,10459.5,10942,11446,11895.5,12811.5,13701,13546,11742.5,11114.5,12128,12196.5,12352.5,13408.5,13966.5,13297,12772,12461,12504.5
충청북도,여자,49세,6336.5,7800.5,8670,8617.5,9898,10452.5,10958,11517,12002,12911.5,13795,13636.5,11776.5,11187,12215,12285.5,12413,13473,14023,13354.5,12849.5,12530
충청북도,여자,50세,6452,6353,7784,8638,8610,9909.5,10489,10997.5,11562,12045.5,12970,13868.5,13647,11826,11225,12258.5,12341.5,12444,13514,14078,13409.5,12913.5
충청북도,여자,51세,6702,6466,6331.5,7756.5,8631,8630.5,9954,10541,11088.5,11638.5,12103.5,13057.5,13887,13730.5,11910.5,11297,12342.5,12409.5,12497.5,13569.5,14155.5,13498.5
충청북도,여자,52세,6964,6700.5,6451,6315.5,7753,8651,8660,9993,10587.5,11161.5,11729.5,12190,13100,13970.5,13791,11968.5,11352.5,12388.5,12454,12560.5,13660.5,14251.5
충청북도,여자,53세,6431.5,6948.5,6676.5,6463,6327.5,7760.5,8696,8731,10069,10661,11235,11819,12266.5,13216,14035,13851,12026.5,11411.5,12473,12541,12645.5,13759.5
충청북도,여자,54세,5886,6449,6957,6678.5,6472.5,6361,7811.5,8737.5,8785.5,10101,10709,11340.5,11862,12333,13287,14130,13953,12121.5,11502,12551.5,12594,12727
충청북도,여자,55세,6281.5,5888.5,6442.5,6938,6687,6494,6371,7847,8807.5,8857,10174.5,10788,11368,11959.5,12420,13386.5,14243,14052.5,12198.5,11572,12644,12700
충청북도,여자,56세,6840,6261,5853,6427,6950.5,6720.5,6533.5,6416,7901.5,8852,8920.5,10276,10857.5,11499,12064.5,12528,13526.5,14377.5,14148,12281,11662.5,12743
충청북도,여자,57세,8136.5,6842,6263,5851.5,6437,6945.5,6728,6570.5,6447.5,7921,8875.5,8969,10314,10953.5,11579,12147,12613.5,13614.5,14451,14191.5,12335.5,11763
충청북도,여자,58세,8520,8113,6815,6240.5,5837,6444,6959.5,6748,6628,6509,7976,8935,8976,10370.5,11017.5,11640,12249,12723.5,13710,14530,14282,12460.5
충청북도,여자,59세,7385,8497,8083.5,6810.5,6247,5841.5,6456.5,6994,6789.5,6658.5,6532.5,8024.5,8955,9039.5,10453.5,11096.5,11723,12343.5,12816,13819,14655,14422.5
충청북도,여자,60세,7452,7359.5,8468.5,8065.5,6792,6225,5824.5,6466.5,7043,6844.5,6704.5,6587,8031,8987.5,9086.5,10505.5,11193,11846.5,12427.5,12868,13876,14764
충청북도,여자,61세,7658.5,7427.5,7328.5,8427.5,8034.5,6775.5,6230,5837.5,6487,7070,6854.5,6736,6608.5,8089.5,9039.5,9146,10592.5,11281.5,11945.5,12487.5,12911.5,13945
충청북도,여자,62세,7283.5,7619.5,7379,7267,8371,7989,6756,6227.5,5844.5,6499,7074,6907.5,6775.5,6667,8152,9090,9179.5,10658,11352,11982,12543,12990
충청북도,여자,63세,7291,7252.5,7575,7321,7244,8370,7970.5,6732.5,6211.5,5826.5,6502.5,7119,6908.5,6798,6686.5,8197,9163,9259.5,10726.5,11372,12003,12605
충청북도,여자,64세,7398.5,7232.5,7204,7504.5,7256.5,7188,8301.5,7934,6725.5,6227.5,5845.5,6549,7121,6929,6819.5,6707.5,8214,9201.5,9298,10739,11415,12071.5
충청북도,여자,65세,7126.5,7337.5,7150.5,7104.5,7437,7212.5,7145.5,8275,7943,6742.5,6229,5867.5,6522,7128,6944,6798.5,6691,8193.5,9185.5,9298.5,10733,11434.5
충청북도,여자,66세,6624,7060,7256,7081.5,7052,7397,7153,7104,8252.5,7909,6721,6219.5,5819,6523,7131,6930.5,6803,6700.5,8203,9197,9309,10762
충청북도,여자,67세,6130,6557.5,6969.5,7146.5,6985.5,6972.5,7340,7116,7073.5,8243.5,7915,6736,6188,5821.5,6535.5,7138,6933.5,6827,6719.5,8210.5,9220.5,9322.5
충청북도,여자,68세,5466,6051.5,6472.5,6877.5,7054.5,6902.5,6905.5,7280.5,7089.5,7050.5,8222.5,7930.5,6704,6185.5,5827.5,6531.5,7136.5,6933,6827.5,6717,8203,9229.5
충청북도,여자,69세,5211,5366.5,5953,6380.5,6785,6972,6835,6838.5,7231.5,7051.5,7000.5,8176,7851,6680.5,6164,5809,6523.5,7132,6925.5,6802.5,6679,8195
